document_id,page,total_pages,status,reason,raw_chars,clean_chars,chunks_generated
de_identifying_government_datasets_NIST_2023,86,122,INDEXED,,2702,2636,3
de_identifying_government_datasets_NIST_2023,87,122,INDEXED,,2542,2424,3
de_identifying_government_datasets_NIST_2023,88,122,INDEXED,,2589,2427,3
de_identifying_government_datasets_NIST_2023,89,122,INDEXED,,2597,2372,3
de_identifying_government_datasets_NIST_2023,90,122,INDEXED,,2117,2030,2
de_identifying_government_datasets_NIST_2023,91,122,INDEXED,,2719,2259,3
de_identifying_government_datasets_NIST_2023,92,122,REFERENCES_REMOVED,reference_section_starts_removed,2491,0,0
de_identifying_government_datasets_NIST_2023,93,122,REFERENCES_REMOVED,reference_pages_removed,2866,0,0
de_identifying_government_datasets_NIST_2023,94,122,REFERENCES_REMOVED,reference_pages_removed,2874,0,0
de_identifying_government_datasets_NIST_2023,95,122,REFERENCES_REMOVED,reference_pages_removed,2876,0,0
de_identifying_government_datasets_NIST_2023,96,122,REFERENCES_REMOVED,reference_pages_removed,2882,0,0
de_identifying_government_datasets_NIST_2023,97,122,REFERENCES_REMOVED,reference_pages_removed,2783,0,0
de_identifying_government_datasets_NIST_2023,98,122,REFERENCES_REMOVED,reference_pages_removed,2835,0,0
de_identifying_government_datasets_NIST_2023,99,122,REFERENCES_REMOVED,reference_pages_removed,2813,0,0
de_identifying_government_datasets_NIST_2023,100,122,REFERENCES_REMOVED,reference_pages_removed,3061,0,0
de_identifying_government_datasets_NIST_2023,101,122,REFERENCES_REMOVED,reference_pages_removed,2835,0,0
de_identifying_government_datasets_NIST_2023,102,122,REFERENCES_REMOVED,reference_pages_removed,2818,0,0
de_identifying_government_datasets_NIST_2023,103,122,REFERENCES_REMOVED,reference_pages_removed,2746,0,0
de_identifying_government_datasets_NIST_2023,104,122,REFERENCES_REMOVED,reference_pages_removed,2886,0,0
de_identifying_government_datasets_NIST_2023,105,122,REFERENCES_REMOVED,reference_pages_removed,2923,0,0
de_identifying_government_datasets_NIST_2023,106,122,REFERENCES_REMOVED,reference_pages_removed,1198,0,0
de_identifying_government_datasets_NIST_2023,107,122,INDEXED,,2120,1898,2
de_identifying_government_datasets_NIST_2023,108,122,NONINFORMATIVE_REMOVED,bibliographic_continuation,2700,2421,0
de_identifying_government_datasets_NIST_2023,109,122,NONINFORMATIVE_REMOVED,bibliographic_continuation,2829,2534,0
de_identifying_government_datasets_NIST_2023,110,122,NONINFORMATIVE_REMOVED,bibliographic_continuation,2597,2320,0
de_identifying_government_datasets_NIST_2023,111,122,NONINFORMATIVE_REMOVED,bibliographic_continuation,1787,1551,0
de_identifying_government_datasets_NIST_2023,112,122,INDEXED,,1226,1186,2
de_identifying_government_datasets_NIST_2023,113,122,INDEXED,,1401,1323,2
de_identifying_government_datasets_NIST_2023,114,122,INDEXED,,478,400,1
de_identifying_government_datasets_NIST_2023,115,122,INDEXED,,2164,2010,3
de_identifying_government_datasets_NIST_2023,116,122,INDEXED,,2379,2207,2
de_identifying_government_datasets_NIST_2023,117,122,INDEXED,,2866,2663,3
de_identifying_government_datasets_NIST_2023,118,122,INDEXED,,2962,2716,3
de_identifying_government_datasets_NIST_2023,119,122,INDEXED,,2950,2715,3
de_identifying_government_datasets_NIST_2023,120,122,INDEXED,,2866,2624,3
de_identifying_government_datasets_NIST_2023,121,122,INDEXED,,2507,2306,2
de_identifying_government_datasets_NIST_2023,122,122,INDEXED,,2677,2440,3
estrategia_brasileira_ia_MCTI_2021,1,52,NONINFORMATIVE_REMOVED,cover_or_heading_only,160,141,0
estrategia_brasileira_ia_MCTI_2021,2,52,NONINFORMATIVE_REMOVED,toc_start,4070,3932,0
estrategia_brasileira_ia_MCTI_2021,3,52,INDEXED,,3389,3163,4
estrategia_brasileira_ia_MCTI_2021,4,52,INDEXED,,966,792,1
estrategia_brasileira_ia_MCTI_2021,5,52,INDEXED,,2723,2636,3
estrategia_brasileira_ia_MCTI_2021,6,52,INDEXED,,2318,2135,2
estrategia_brasileira_ia_MCTI_2021,7,52,INDEXED,,2505,2248,3
estrategia_brasileira_ia_MCTI_2021,8,52,INDEXED,,1109,904,1
estrategia_brasileira_ia_MCTI_2021,9,52,INDEXED,,3791,3683,4
estrategia_brasileira_ia_MCTI_2021,10,52,INDEXED,,3745,3636,4
estrategia_brasileira_ia_MCTI_2021,11,52,INDEXED,,1665,975,1
estrategia_brasileira_ia_MCTI_2021,12,52,INDEXED,,1508,1418,2
estrategia_brasileira_ia_MCTI_2021,13,52,INDEXED,,2039,1961,2
estrategia_brasileira_ia_MCTI_2021,14,52,NONINFORMATIVE_REMOVED,toc_start,604,482,0
estrategia_brasileira_ia_MCTI_2021,15,52,INDEXED,,1688,1548,2
estrategia_brasileira_ia_MCTI_2021,16,52,INDEXED,,3892,3757,4
estrategia_brasileira_ia_MCTI_2021,17,52,INDEXED,,1610,1512,2
estrategia_brasileira_ia_MCTI_2021,18,52,INDEXED,,3085,2941,3
estrategia_brasileira_ia_MCTI_2021,19,52,INDEXED,,4358,3597,4
estrategia_brasileira_ia_MCTI_2021,20,52,INDEXED,,3653,3396,4
estrategia_brasileira_ia_MCTI_2021,21,52,INDEXED,,3657,3424,4
estrategia_brasileira_ia_MCTI_2021,22,52,INDEXED,,3858,3758,4
estrategia_brasileira_ia_MCTI_2021,23,52,INDEXED,,3581,3479,4
estrategia_brasileira_ia_MCTI_2021,24,52,INDEXED,,2836,2531,3
estrategia_brasileira_ia_MCTI_2021,25,52,INDEXED,,3685,3572,4
estrategia_brasileira_ia_MCTI_2021,26,52,INDEXED,,3709,3590,4
estrategia_brasileira_ia_MCTI_2021,27,52,INDEXED,,2433,2195,3
estrategia_brasileira_ia_MCTI_2021,28,52,INDEXED,,3637,3524,4
estrategia_brasileira_ia_MCTI_2021,29,52,INDEXED,,828,690,1
estrategia_brasileira_ia_MCTI_2021,30,52,INDEXED,,3841,3368,4
estrategia_brasileira_ia_MCTI_2021,31,52,INDEXED,,3668,3553,4
estrategia_brasileira_ia_MCTI_2021,32,52,INDEXED,,1656,1532,2
estrategia_brasileira_ia_MCTI_2021,33,52,INDEXED,,3583,3442,4
estrategia_brasileira_ia_MCTI_2021,34,52,INDEXED,,3896,3791,4
estrategia_brasileira_ia_MCTI_2021,35,52,INDEXED,,3074,2903,3
estrategia_brasileira_ia_MCTI_2021,36,52,INDEXED,,838,762,1
estrategia_brasileira_ia_MCTI_2021,37,52,INDEXED,,3827,3716,4
estrategia_brasileira_ia_MCTI_2021,38,52,INDEXED,,3233,3035,3
estrategia_brasileira_ia_MCTI_2021,39,52,INDEXED,,1111,1010,1
estrategia_brasileira_ia_MCTI_2021,40,52,INDEXED,,3832,3719,4
estrategia_brasileira_ia_MCTI_2021,41,52,INDEXED,,3337,2983,3
estrategia_brasileira_ia_MCTI_2021,42,52,INDEXED,,3080,2927,3
estrategia_brasileira_ia_MCTI_2021,43,52,INDEXED,,750,659,1
estrategia_brasileira_ia_MCTI_2021,44,52,INDEXED,,3164,3014,3
estrategia_brasileira_ia_MCTI_2021,45,52,INDEXED,,3329,2876,3
estrategia_brasileira_ia_MCTI_2021,46,52,INDEXED,,3847,3687,4
estrategia_brasileira_ia_MCTI_2021,47,52,INDEXED,,2060,1836,2
estrategia_brasileira_ia_MCTI_2021,48,52,INDEXED,,3818,3716,4
estrategia_brasileira_ia_MCTI_2021,49,52,INDEXED,,4195,4067,4
estrategia_brasileira_ia_MCTI_2021,50,52,INDEXED,,3749,3425,4
estrategia_brasileira_ia_MCTI_2021,51,52,INDEXED,,2463,2228,3
estrategia_brasileira_ia_MCTI_2021,52,52,INDEXED,,1349,1260,2
ethical_impact_assessment_UNESCO_2023,1,51,NONINFORMATIVE_REMOVED,cover_or_heading_only,95,95,0
ethical_impact_assessment_UNESCO_2023,2,51,INDEXED,,1167,1157,1
ethical_impact_assessment_UNESCO_2023,3,51,NONINFORMATIVE_REMOVED,cover_or_heading_only,95,95,0
ethical_impact_assessment_UNESCO_2023,4,51,NONINFORMATIVE_REMOVED,toc_start,1440,634,0
ethical_impact_assessment_UNESCO_2023,5,51,INDEXED,,5010,4848,5
ethical_impact_assessment_UNESCO_2023,6,51,INDEXED,,3355,3073,3
ethical_impact_assessment_UNESCO_2023,7,51,INDEXED,,4401,4121,4
ethical_impact_assessment_UNESCO_2023,8,51,INDEXED,,4215,3656,4
ethical_impact_assessment_UNESCO_2023,9,51,NONINFORMATIVE_REMOVED,boilerplate_or_url_only,107,17,0
ethical_impact_assessment_UNESCO_2023,10,51,INDEXED,,3502,2787,3
ethical_impact_assessment_UNESCO_2023,11,51,INDEXED,,3695,2864,3
ethical_impact_assessment_UNESCO_2023,12,51,INDEXED,,3935,3282,4
ethical_impact_assessment_UNESCO_2023,13,51,INDEXED,,3415,2996,3
ethical_impact_assessment_UNESCO_2023,14,51,INDEXED,,947,683,1
ethical_impact_assessment_UNESCO_2023,15,51,INDEXED,,2814,2378,3
ethical_impact_assessment_UNESCO_2023,16,51,INDEXED,,2449,1496,2
ethical_impact_assessment_UNESCO_2023,17,51,NONINFORMATIVE_REMOVED,boilerplate_or_url_only,161,34,0
ethical_impact_assessment_UNESCO_2023,18,51,INDEXED,,4638,3854,4
ethical_impact_assessment_UNESCO_2023,19,51,INDEXED,,6033,1153,1
ethical_impact_assessment_UNESCO_2023,20,51,INDEXED,,7590,1421,2
ethical_impact_assessment_UNESCO_2023,21,51,INDEXED,,4103,3562,4
ethical_impact_assessment_UNESCO_2023,22,51,INDEXED,,1397,995,1
ethical_impact_assessment_UNESCO_2023,23,51,INDEXED,,5423,1172,1
ethical_impact_assessment_UNESCO_2023,24,51,INDEXED,,8461,1570,2
ethical_impact_assessment_UNESCO_2023,25,51,INDEXED,,3449,3159,5
ethical_impact_assessment_UNESCO_2023,26,51,INDEXED,,2345,1701,2
ethical_impact_assessment_UNESCO_2023,27,51,INDEXED,,10136,1568,2
ethical_impact_assessment_UNESCO_2023,28,51,INDEXED,,7359,1411,2
ethical_impact_assessment_UNESCO_2023,29,51,INDEXED,,3841,3544,5
ethical_impact_assessment_UNESCO_2023,30,51,INDEXED,,1956,1336,1
ethical_impact_assessment_UNESCO_2023,31,51,INDEXED,,5598,1143,1
ethical_impact_assessment_UNESCO_2023,32,51,INDEXED,,8582,1504,2
ethical_impact_assessment_UNESCO_2023,33,51,INDEXED,,3750,3260,3
ethical_impact_assessment_UNESCO_2023,34,51,INDEXED,,9202,1356,2
ethical_impact_assessment_UNESCO_2023,35,51,INDEXED,,7072,1428,2
ethical_impact_assessment_UNESCO_2023,36,51,INDEXED,,3401,2809,3
ethical_impact_assessment_UNESCO_2023,37,51,INDEXED,,3631,3065,2
ethical_impact_assessment_UNESCO_2023,38,51,INDEXED,,6980,1224,1
ethical_impact_assessment_UNESCO_2023,39,51,INDEXED,,7917,1545,2
ethical_impact_assessment_UNESCO_2023,40,51,INDEXED,,3121,2520,3
ethical_impact_assessment_UNESCO_2023,41,51,INDEXED,,9677,1481,2
ethical_impact_assessment_UNESCO_2023,42,51,INDEXED,,9703,1731,2
ethical_impact_assessment_UNESCO_2023,43,51,INDEXED,,3882,3648,6
ethical_impact_assessment_UNESCO_2023,44,51,INDEXED,,4376,3280,4
ethical_impact_assessment_UNESCO_2023,45,51,INDEXED,,3566,2735,2
ethical_impact_assessment_UNESCO_2023,46,51,INDEXED,,4687,3284,4
ethical_impact_assessment_UNESCO_2023,47,51,INDEXED,,2318,1601,2
ethical_impact_assessment_UNESCO_2023,48,51,REFERENCES_REMOVED,reference_section_starts_removed,3325,0,0
ethical_impact_assessment_UNESCO_2023,49,51,REFERENCES_REMOVED,reference_pages_removed,3433,0,0
ethical_impact_assessment_UNESCO_2023,50,51,REFERENCES_REMOVED,reference_pages_removed,3341,0,0
ethical_impact_assessment_UNESCO_2023,51,51,REFERENCES_REMOVED,reference_pages_removed,1520,0,0
ethics_governance_ai_health_WHO_2021,1,165,INDEXED,,245,72,1
ethics_governance_ai_health_WHO_2021,2,165,NONINFORMATIVE_REMOVED,copyright_or_disclaimer,3615,3412,0
ethics_governance_ai_health_WHO_2021,3,165,NONINFORMATIVE_REMOVED,toc_start,4918,4208,0
ethics_governance_ai_health_WHO_2021,4,165,NONINFORMATIVE_REMOVED,toc_continuation,3529,2973,0
ethics_governance_ai_health_WHO_2021,5,165,INDEXED,,3438,3075,3
ethics_governance_ai_health_WHO_2021,6,165,INDEXED,,2734,2497,3
ethics_governance_ai_health_WHO_2021,7,165,NONINFORMATIVE_REMOVED,acknowledgements,2393,2128,0
ethics_governance_ai_health_WHO_2021,8,165,INDEXED,,2309,2046,2
ethics_governance_ai_health_WHO_2021,9,165,INDEXED,,2229,1996,2
ethics_governance_ai_health_WHO_2021,10,165,INDEXED,,859,571,1
ethics_governance_ai_health_WHO_2021,11,165,INDEXED,,3176,2940,3
ethics_governance_ai_health_WHO_2021,12,165,INDEXED,,3114,2876,3
ethics_governance_ai_health_WHO_2021,13,165,INDEXED,,3508,3218,4
ethics_governance_ai_health_WHO_2021,14,165,INDEXED,,3168,2912,3
ethics_governance_ai_health_WHO_2021,15,165,INDEXED,,3019,2780,3
ethics_governance_ai_health_WHO_2021,16,165,INDEXED,,1334,1079,1
ethics_governance_ai_health_WHO_2021,17,165,INDEXED,,3030,2836,3
ethics_governance_ai_health_WHO_2021,18,165,INDEXED,,3449,3185,4
ethics_governance_ai_health_WHO_2021,19,165,INDEXED,,3474,3207,4
ethics_governance_ai_health_WHO_2021,20,165,INDEXED,,2823,2598,4
ethics_governance_ai_health_WHO_2021,21,165,INDEXED,,1281,1033,1
ethics_governance_ai_health_WHO_2021,22,165,INDEXED,,2832,2642,3
ethics_governance_ai_health_WHO_2021,23,165,INDEXED,,3188,2957,4
ethics_governance_ai_health_WHO_2021,24,165,INDEXED,,3235,3005,4
ethics_governance_ai_health_WHO_2021,25,165,INDEXED,,3364,3131,4
ethics_governance_ai_health_WHO_2021,26,165,INDEXED,,3191,2960,4
ethics_governance_ai_health_WHO_2021,27,165,INDEXED,,3459,3232,4
ethics_governance_ai_health_WHO_2021,28,165,INDEXED,,3363,3138,4
ethics_governance_ai_health_WHO_2021,29,165,INDEXED,,3286,3055,4
ethics_governance_ai_health_WHO_2021,30,165,INDEXED,,3411,3184,4
ethics_governance_ai_health_WHO_2021,31,165,INDEXED,,3280,3050,4
ethics_governance_ai_health_WHO_2021,32,165,INDEXED,,671,444,1
ethics_governance_ai_health_WHO_2021,33,165,INDEXED,,3095,2907,3
ethics_governance_ai_health_WHO_2021,34,165,INDEXED,,3400,3190,3
ethics_governance_ai_health_WHO_2021,35,165,INDEXED,,3112,2900,4
ethics_governance_ai_health_WHO_2021,36,165,INDEXED,,3958,3514,3
ethics_governance_ai_health_WHO_2021,37,165,INDEXED,,3196,2987,4
ethics_governance_ai_health_WHO_2021,38,165,INDEXED,,1277,1067,1
ethics_governance_ai_health_WHO_2021,39,165,INDEXED,,2836,2586,3
ethics_governance_ai_health_WHO_2021,40,165,INDEXED,,3420,3202,5
ethics_governance_ai_health_WHO_2021,41,165,INDEXED,,3466,3251,3
ethics_governance_ai_health_WHO_2021,42,165,INDEXED,,3154,2938,3
ethics_governance_ai_health_WHO_2021,43,165,INDEXED,,3051,2831,3
ethics_governance_ai_health_WHO_2021,44,165,INDEXED,,3245,3027,4
ethics_governance_ai_health_WHO_2021,45,165,INDEXED,,3259,3039,3
ethics_governance_ai_health_WHO_2021,46,165,INDEXED,,3034,2816,3
ethics_governance_ai_health_WHO_2021,47,165,INDEXED,,3052,2864,3
ethics_governance_ai_health_WHO_2021,48,165,INDEXED,,3552,3335,4
ethics_governance_ai_health_WHO_2021,49,165,INDEXED,,3366,3149,3
ethics_governance_ai_health_WHO_2021,50,165,INDEXED,,4212,3426,4
ethics_governance_ai_health_WHO_2021,51,165,INDEXED,,12049,3357,4
ethics_governance_ai_health_WHO_2021,52,165,INDEXED,,3362,3144,4
ethics_governance_ai_health_WHO_2021,53,165,INDEXED,,3718,3343,3
ethics_governance_ai_health_WHO_2021,54,165,INDEXED,,3537,3127,3
ethics_governance_ai_health_WHO_2021,55,165,INDEXED,,3466,3249,4
ethics_governance_ai_health_WHO_2021,56,165,INDEXED,,3267,3050,4
ethics_governance_ai_health_WHO_2021,57,165,INDEXED,,3304,3041,4
ethics_governance_ai_health_WHO_2021,58,165,INDEXED,,3331,3112,4
ethics_governance_ai_health_WHO_2021,59,165,INDEXED,,3406,3190,4
ethics_governance_ai_health_WHO_2021,60,165,INDEXED,,3403,3182,4
ethics_governance_ai_health_WHO_2021,61,165,INDEXED,,3335,3119,3
ethics_governance_ai_health_WHO_2021,62,165,INDEXED,,3502,3288,4
ethics_governance_ai_health_WHO_2021,63,165,INDEXED,,2499,2280,3
ethics_governance_ai_health_WHO_2021,64,165,INDEXED,,3571,3203,4
ethics_governance_ai_health_WHO_2021,65,165,INDEXED,,3498,3279,4
ethics_governance_ai_health_WHO_2021,66,165,INDEXED,,3152,2885,4
ethics_governance_ai_health_WHO_2021,67,165,INDEXED,,3459,3244,4
ethics_governance_ai_health_WHO_2021,68,165,INDEXED,,1245,1029,1
ethics_governance_ai_health_WHO_2021,69,165,INDEXED,,3347,3109,3
ethics_governance_ai_health_WHO_2021,70,165,INDEXED,,3426,3116,3
ethics_governance_ai_health_WHO_2021,71,165,INDEXED,,3341,2974,3
ethics_governance_ai_health_WHO_2021,72,165,INDEXED,,3236,3019,4
ethics_governance_ai_health_WHO_2021,73,165,INDEXED,,3194,2978,3
ethics_governance_ai_health_WHO_2021,74,165,INDEXED,,3246,3030,4
ethics_governance_ai_health_WHO_2021,75,165,INDEXED,,3371,3150,4
ethics_governance_ai_health_WHO_2021,76,165,INDEXED,,3245,3023,3
ethics_governance_ai_health_WHO_2021,77,165,INDEXED,,3275,3059,4
ethics_governance_ai_health_WHO_2021,78,165,INDEXED,,3514,3299,4
ethics_governance_ai_health_WHO_2021,79,165,INDEXED,,3449,3232,5
ethics_governance_ai_health_WHO_2021,80,165,INDEXED,,3132,2912,4
ethics_governance_ai_health_WHO_2021,81,165,INDEXED,,1817,1625,2
ethics_governance_ai_health_WHO_2021,82,165,INDEXED,,3293,2951,3
ethics_governance_ai_health_WHO_2021,83,165,INDEXED,,3191,2934,4
ethics_governance_ai_health_WHO_2021,84,165,INDEXED,,3095,2851,3
ethics_governance_ai_health_WHO_2021,85,165,INDEXED,,3311,3050,4
ethics_governance_ai_health_WHO_2021,86,165,INDEXED,,2920,2703,3
ethics_governance_ai_health_WHO_2021,87,165,INDEXED,,3525,3134,4
ethics_governance_ai_health_WHO_2021,88,165,INDEXED,,3162,2915,4
ethics_governance_ai_health_WHO_2021,89,165,INDEXED,,3210,2987,4
ethics_governance_ai_health_WHO_2021,90,165,INDEXED,,2756,2517,3
ethics_governance_ai_health_WHO_2021,91,165,INDEXED,,629,412,1
ethics_governance_ai_health_WHO_2021,92,165,INDEXED,,2896,2708,4
ethics_governance_ai_health_WHO_2021,93,165,INDEXED,,3392,3168,4
ethics_governance_ai_health_WHO_2021,94,165,INDEXED,,3303,3077,3
ethics_governance_ai_health_WHO_2021,95,165,INDEXED,,3269,3040,4
ethics_governance_ai_health_WHO_2021,96,165,INDEXED,,2612,2368,3
ethics_governance_ai_health_WHO_2021,97,165,INDEXED,,2670,2477,3
ethics_governance_ai_health_WHO_2021,98,165,INDEXED,,3469,3262,3
ethics_governance_ai_health_WHO_2021,99,165,INDEXED,,3370,3159,4
ethics_governance_ai_health_WHO_2021,100,165,INDEXED,,3425,3218,4
ethics_governance_ai_health_WHO_2021,101,165,INDEXED,,3373,3164,3
ethics_governance_ai_health_WHO_2021,102,165,INDEXED,,3341,3132,4
ethics_governance_ai_health_WHO_2021,103,165,INDEXED,,4473,2526,3
ethics_governance_ai_health_WHO_2021,104,165,INDEXED,,2945,2720,3
ethics_governance_ai_health_WHO_2021,105,165,INDEXED,,3271,3060,4
ethics_governance_ai_health_WHO_2021,106,165,INDEXED,,2781,2548,3
ethics_governance_ai_health_WHO_2021,107,165,INDEXED,,3355,3146,4
ethics_governance_ai_health_WHO_2021,108,165,INDEXED,,3531,3322,4
ethics_governance_ai_health_WHO_2021,109,165,INDEXED,,3341,3134,4
ethics_governance_ai_health_WHO_2021,110,165,INDEXED,,3199,2980,4
ethics_governance_ai_health_WHO_2021,111,165,INDEXED,,3078,2855,4
ethics_governance_ai_health_WHO_2021,112,165,INDEXED,,3465,3253,4
ethics_governance_ai_health_WHO_2021,113,165,INDEXED,,3414,3205,4
ethics_governance_ai_health_WHO_2021,114,165,INDEXED,,3226,3017,4
ethics_governance_ai_health_WHO_2021,115,165,INDEXED,,3419,3211,5
ethics_governance_ai_health_WHO_2021,116,165,INDEXED,,3391,3184,4
ethics_governance_ai_health_WHO_2021,117,165,INDEXED,,2994,2731,3
ethics_governance_ai_health_WHO_2021,118,165,INDEXED,,2972,2738,3
ethics_governance_ai_health_WHO_2021,119,165,INDEXED,,3181,2971,3
ethics_governance_ai_health_WHO_2021,120,165,INDEXED,,3471,3264,4
ethics_governance_ai_health_WHO_2021,121,165,INDEXED,,2936,2674,3
ethics_governance_ai_health_WHO_2021,122,165,INDEXED,,3250,3041,4
ethics_governance_ai_health_WHO_2021,123,165,INDEXED,,3401,3190,5
ethics_governance_ai_health_WHO_2021,124,165,INDEXED,,3159,2948,3
ethics_governance_ai_health_WHO_2021,125,165,INDEXED,,3299,3087,4
ethics_governance_ai_health_WHO_2021,126,165,INDEXED,,2984,2743,4
ethics_governance_ai_health_WHO_2021,127,165,INDEXED,,3192,2982,4
ethics_governance_ai_health_WHO_2021,128,165,INDEXED,,3160,2900,3
ethics_governance_ai_health_WHO_2021,129,165,INDEXED,,1846,1599,2
ethics_governance_ai_health_WHO_2021,130,165,REFERENCES_REMOVED,reference_section_starts_removed,4049,0,0
ethics_governance_ai_health_WHO_2021,131,165,REFERENCES_REMOVED,reference_pages_removed,4203,0,0
ethics_governance_ai_health_WHO_2021,132,165,REFERENCES_REMOVED,reference_pages_removed,4017,0,0
ethics_governance_ai_health_WHO_2021,133,165,REFERENCES_REMOVED,reference_pages_removed,4386,0,0
ethics_governance_ai_health_WHO_2021,134,165,REFERENCES_REMOVED,reference_pages_removed,4139,0,0
ethics_governance_ai_health_WHO_2021,135,165,REFERENCES_REMOVED,reference_pages_removed,4133,0,0
ethics_governance_ai_health_WHO_2021,136,165,REFERENCES_REMOVED,reference_pages_removed,4116,0,0
ethics_governance_ai_health_WHO_2021,137,165,REFERENCES_REMOVED,reference_pages_removed,4050,0,0
ethics_governance_ai_health_WHO_2021,138,165,REFERENCES_REMOVED,reference_pages_removed,4058,0,0
ethics_governance_ai_health_WHO_2021,139,165,REFERENCES_REMOVED,reference_pages_removed,3985,0,0
ethics_governance_ai_health_WHO_2021,140,165,REFERENCES_REMOVED,reference_pages_removed,4073,0,0
ethics_governance_ai_health_WHO_2021,141,165,REFERENCES_REMOVED,reference_pages_removed,3893,0,0
ethics_governance_ai_health_WHO_2021,142,165,REFERENCES_REMOVED,reference_pages_removed,4054,0,0
ethics_governance_ai_health_WHO_2021,143,165,REFERENCES_REMOVED,reference_pages_removed,4217,0,0
ethics_governance_ai_health_WHO_2021,144,165,REFERENCES_REMOVED,reference_pages_removed,4159,0,0
ethics_governance_ai_health_WHO_2021,145,165,REFERENCES_REMOVED,reference_pages_removed,4253,0,0
ethics_governance_ai_health_WHO_2021,146,165,REFERENCES_REMOVED,reference_pages_removed,4267,0,0
ethics_governance_ai_health_WHO_2021,147,165,REFERENCES_REMOVED,reference_pages_removed,4150,0,0
ethics_governance_ai_health_WHO_2021,148,165,REFERENCES_REMOVED,reference_pages_removed,4121,0,0
ethics_governance_ai_health_WHO_2021,149,165,REFERENCES_REMOVED,reference_pages_removed,4029,0,0
ethics_governance_ai_health_WHO_2021,150,165,REFERENCES_REMOVED,reference_pages_removed,1954,0,0
ethics_governance_ai_health_WHO_2021,151,165,INDEXED,,2449,2214,2
ethics_governance_ai_health_WHO_2021,152,165,INDEXED,,2780,2534,3
ethics_governance_ai_health_WHO_2021,153,165,INDEXED,,2402,2153,2
ethics_governance_ai_health_WHO_2021,154,165,INDEXED,,2637,2386,3
ethics_governance_ai_health_WHO_2021,155,165,INDEXED,,2387,2143,2
ethics_governance_ai_health_WHO_2021,156,165,INDEXED,,2828,2588,3
ethics_governance_ai_health_WHO_2021,157,165,INDEXED,,2548,2298,2
ethics_governance_ai_health_WHO_2021,158,165,INDEXED,,2552,2299,2
ethics_governance_ai_health_WHO_2021,159,165,INDEXED,,2494,2239,3
ethics_governance_ai_health_WHO_2021,160,165,INDEXED,,2816,2562,2
ethics_governance_ai_health_WHO_2021,161,165,INDEXED,,918,680,1
ethics_governance_ai_health_WHO_2021,162,165,INDEXED,,2647,2402,2
ethics_governance_ai_health_WHO_2021,163,165,INDEXED,,2312,2066,2
ethics_governance_ai_health_WHO_2021,164,165,INDEXED,,2489,2246,2
ethics_governance_ai_health_WHO_2021,165,165,NONINFORMATIVE_REMOVED,institutional_contact_only,395,206,0
european_health_data_space_EU_2025,1,96,INDEXED,,5405,4379,5
european_health_data_space_EU_2025,2,96,INDEXED,,7049,6080,7
european_health_data_space_EU_2025,3,96,INDEXED,,7083,6207,7
european_health_data_space_EU_2025,4,96,INDEXED,,6914,6011,7
european_health_data_space_EU_2025,5,96,INDEXED,,7234,6356,7
european_health_data_space_EU_2025,6,96,INDEXED,,6763,5843,6
european_health_data_space_EU_2025,7,96,INDEXED,,7549,6627,7
european_health_data_space_EU_2025,8,96,INDEXED,,7168,6177,7
european_health_data_space_EU_2025,9,96,INDEXED,,7639,6710,7
european_health_data_space_EU_2025,10,96,INDEXED,,7649,6657,7
european_health_data_space_EU_2025,11,96,INDEXED,,7441,6529,7
european_health_data_space_EU_2025,12,96,INDEXED,,7209,6265,7
european_health_data_space_EU_2025,13,96,INDEXED,,7285,6428,7
european_health_data_space_EU_2025,14,96,INDEXED,,7461,6465,7
european_health_data_space_EU_2025,15,96,INDEXED,,7626,6720,7
european_health_data_space_EU_2025,16,96,INDEXED,,7915,6881,8
european_health_data_space_EU_2025,17,96,INDEXED,,7981,7035,8
european_health_data_space_EU_2025,18,96,INDEXED,,7153,6217,7
european_health_data_space_EU_2025,19,96,INDEXED,,7385,6501,7
european_health_data_space_EU_2025,20,96,INDEXED,,7824,6833,8
european_health_data_space_EU_2025,21,96,INDEXED,,7709,6739,7
european_health_data_space_EU_2025,22,96,INDEXED,,7709,6714,7
european_health_data_space_EU_2025,23,96,INDEXED,,7575,6637,7
european_health_data_space_EU_2025,24,96,INDEXED,,7443,6491,7
european_health_data_space_EU_2025,25,96,INDEXED,,7145,6248,7
european_health_data_space_EU_2025,26,96,INDEXED,,6638,5779,6
european_health_data_space_EU_2025,27,96,INDEXED,,4184,3576,4
european_health_data_space_EU_2025,28,96,INDEXED,,6382,5463,6
european_health_data_space_EU_2025,29,96,INDEXED,,5372,4520,5
european_health_data_space_EU_2025,30,96,INDEXED,,5447,4788,5
european_health_data_space_EU_2025,31,96,INDEXED,,4844,4140,4
european_health_data_space_EU_2025,32,96,INDEXED,,5051,4357,5
european_health_data_space_EU_2025,33,96,INDEXED,,4529,3964,5
european_health_data_space_EU_2025,34,96,INDEXED,,4763,3945,4
european_health_data_space_EU_2025,35,96,INDEXED,,5082,4284,5
european_health_data_space_EU_2025,36,96,INDEXED,,4543,3798,4
european_health_data_space_EU_2025,37,96,INDEXED,,4682,4063,5
european_health_data_space_EU_2025,38,96,INDEXED,,4106,3450,4
european_health_data_space_EU_2025,39,96,INDEXED,,4203,3508,4
european_health_data_space_EU_2025,40,96,INDEXED,,4931,4153,5
european_health_data_space_EU_2025,41,96,INDEXED,,4888,4202,4
